comment_id,text,like_count,author,published_at
Ugz66j28kEW5V9oSbQN4AaABAg,이정도면 심각한거 아니냐? 사회성부족     수업중 질문을 카톡으로 받는단 소릴듣긴했는데 이정도로 자기의사표현을 못하면 이건 문제가 있는거같은데,0,@umbaba1004,2025-09-04T01:21:39Z
UgzY3SFINvnN5uMcyg54AaABAg,덜떨어진거지 ㅋㅋㅋ,0,@koreanangellol,2025-09-04T01:20:53Z
UgxGFXRxmaIPjkToauV4AaABAg,안맞아서그럼,0,@koreanangellol,2025-09-04T01:20:08Z
UgwSvbIdgSXck-mchwp4AaABAg,? 그런사람이 있구나,0,@Afcise23,2025-09-04T01:19:51Z
UgzCqVN2ZliUd0qSO5J4AaABAg,와 나는 한국 젊은 사람들 특징인줄 알았어요 ㅠㅠ 저도 9*년생인데 너무 적응이 안돼요,0,@김반가운손님,2025-09-04T01:19:02Z
UgzGQ5enk8XpXAEvppt4AaABAg,"이런식이면 우리나라에 정상적인 세대는 있냐??ㅋㅋㅋㅋㅋㅋ 586,스윗영포티,MZ세대 그냥 그 세대의 특징이고 내가 늙어가는 과정이라 이해를 못하는거지 왜이렇게 까기 바쁘냐  항상 기술은 발전해오고 인간의 취약점을 커버해왔음 이런 젠지스테어로 인한 문제도 결국 해결 될거고 그 과정에서 또다른 문제나 정의를 맞이 하게 될거임 물론 지금 세대 나 포함해서 이러한 문화가 이해하기도 어렵고 더나아가 저건 비정상적이며 이해하면 안되는 문화라고 생각할 수 있지만 언제 어떻게 바뀔지 모름 예로들어 키오스크만 봐도 맨처음 도입 될 때는 저런 어렵고 복잡한걸 설치하면 누가 이용하냐 돈낭비다 라는 생각이 팽배했지만 그러한 의견이 주를 이루던 세대는 결국 저물어가고 새로운 세대는 그거를 하나의 일상적 문화로 사용을 하는거임 그리고 그에 파생되는 문제점과 또다른 정의를 맞이 하는거고 그런거 처럼 각 세대의 문제점과 특징이 있겠지만 기본 스탠스는 비판이 아닌 나와 다른 것이라고 생각해야한다 본다.",0,@김병욱-b4g,2025-09-04T01:18:48Z
UgzrTv3ZprgwdieUdFZ4AaABAg,뭐 불편한 자리면 이해한다 싶지만 가게에서까지 그러는건 커뮤장애 아닌가,0,@jmp-pr5wr,2025-09-04T01:18:29Z
UgzHYjpkQ7UdIYWSBuR4AaABAg,젠지는 공감지능이 낮은경우가 많음. 부모들이 안가르쳤거나…. 지들이 버릇 없는걸 모름.😢,1,@Arielle-official,2025-09-04T01:17:46Z
Ugy5yDzI6pS5YtL0ceF4AaABAg,"다른 세대와 소통방식이 다르다 라고 말씀하셨는데, 저건 소통방식이 틀렷다고 이야기해야합니다. 다름과 틀림은 차이가 있습니다. 사람과 사람이 대화를 할때 말없이 멍하니 처다보는것이 어찌 대화라고 말할수있나요? 저건 다름이 아니라 틀렸다고 해야합니다.",60,@Dj-uw7hq,2025-09-04T01:17:39Z
Ugx4tYQaHVkKpr_m2FJ4AaABAg,걍 사회성이 없는거임 부족함이 아니라 없는거,0,@ililillii3463,2025-09-04T01:17:21Z
Ugx8tUKApEhSIOR4G0Z4AaABAg,저정도면 병 아닌가?  저런 증상 있는 애들이 고치려고 노력해야지 정상인들이 재네들한테 맞춰줘야해?  불치병도 아니고 노력하면 충분히 고칠수 있을텐데?,0,@oleee17,2025-09-04T01:16:31Z
UgytMlvz3dsF9HylTsd4AaABAg,질문을 무슨 예상을 하고 대화하냐 그냥 하는거지. 커피시키는게 무슨 사업이냐,0,@Bbananatakjoo,2025-09-04T01:15:55Z
UgyM7FNrHAOUtbw6c9l4AaABAg,꼭 Z세대가 아니라 중장년들도 이런 사람들 많이 있어요. 꼭 세대의 특징은 아니고 사람마다 다른 것 같습니다.,0,@cwjjan,2025-09-04T01:15:39Z
UgxYM4ELZrbD3aT-5qV4AaABAg,이해가 아니라 개선의 문제 아닐까?,0,@강대훈-m7f,2025-09-04T01:14:42Z
UgxGSp4hJryAjwGl50B4AaABAg,그냥 수동적으로 변해서 그런거같음 매사에 대화안하고 살아도 모든것들이 다 처리되기때문에 이거에 따른 문제가 아닐지... 난 스마트폰 중독이라 질문이 와도 뭔가 멍때리게됨 오히려 공적인만남이나 업무볼때는 정신차리고있어서 안그런데 사적인 만남에서 정신을 다 놔버리고 있달까 그래서 저런듯,0,@수고-x7u,2025-09-04T01:12:37Z
UgzzQebrHC6S5rGVwSt4AaABAg,"그러니까 핸드폰을 멀리하는  시간을 갖는게 하나의 방법인듯... 인간관계를 sns나 게임 등을 통해서만 하니까 생기는 문제점들이 많은거다. 그러니 신조어들도 빠르게 생기고, 한국사람인데 한국에서만 자랐는데 한국어를 모르는 사태가 벌어지고, 문해력도 낮아지는 사태가 벌어지는거다. ㅡㅡ   그래서인지 나도 이 세대들이랑 소통하는 것이 좀 어려움이 있다. 어떤때는 참 예의없다고 생각이 들 때도 있다. 모를수도 있다는 생각을 아예 안하는거다. 나이를 그정도 먹었기 때문에 당연히 알거라 생각한 예의범절인데.. 상식이라 생각한것도 모르니.. 난감할때가 있다.",1,@러블리-o3p,2025-09-04T01:12:19Z
UgwKI5WJZCOmNitJu754AaABAg,이거 뭐 그런건가? 전화벨 울리면 겁부터 나서 받기 싫어진다는 그런 느낌? 갑자기 질문이라기 보다는 그냥 서로 대화하는거잖아. 근데 그것조차 답을 못할정도면 사실상 사회성 부족이 맞는거지.,0,@warmhealer88,2025-09-04T01:11:13Z
UgywWWmtf_ilAJ9Vmvl4AaABAg,우리나라만 해당되는 일일지도 모르겠는데 우리 학교에서도 선생님이 질문해도 별 반응 없지 않음...? 콕 찝어야 겨우 대답하잖음 뭔가 자발적으로 답을 도출하는 것에 대한 필요성 자체를 어렸을 때부터 못 느끼는 느낌...,1,@soooooobee,2025-09-04T01:07:37Z
Ugwo-eniPoWQApql52d4AaABAg,편의점에서 물건 계산 끝내고 안녕히계세요 하면 걍 맨날 씹고 딴짓하더라,0,@성이름-q9g8s,2025-09-04T01:04:19Z
UgxpmktlvuL55t9OVBN4AaABAg,멍한 표정이 아니라 멍합니다. 생각을 안하고 있고 물어본건지도 모릅니다. 고3 아들도 그런 낌새가 있어서 지금 정신개조 들어갔습니다. 가장 좋은 처방은 빠따입니다.,3,@죽방위원장,2025-09-04T01:01:49Z
UgwdqyiybNosissTK9t4AaABAg,근데 틱톡 사례도 그렇고 인터뷰 내용도 그렇고 대부분 여자밖에 없네요?? ㅎㅎ 공평함 취재 부탁해요,0,@Pypark000,2025-09-04T01:00:55Z
Ugw1G25UGWAb3y30YXB4AaABAg,걍 가정교육 못받아서 생기는 증상임...전 세계적으로 인구가 줄어들고 있다는 핑계하에 내새끼 최고라고 오냐오냐 해서  애들이 대인에 대한 예의가 없어지는 것임....세대간의 이해가 아니고 아닌건 아니라고 교육해야 한다..,62,@TV-wx5rw,2025-09-04T01:00:05Z
Ugwi-iq9W21gB5cjXZF4AaABAg,나는 모든 부모와 자식들이  [소년의 시간]을 봤으면 좋겠어. 이건 현실이야. 21세기 부모와 자식들 관계를 제대로 보여준 드라마야.,0,@somadevil,2025-09-04T00:58:53Z
UgyXMEzM6LzFEJiF1l54AaABAg,스마트폰에 의지하니까 저렇게 되나. 요즘애들   전화 뒤지게 싫어함.. 문자로 대화하는걸 좋아하더라..,0,@linia327,2025-09-04T00:57:30Z
UgxOj85u0rTbCKIb0Tp4AaABAg,교양미달 젠지,1,@user-en7yp6vo2v,2025-09-04T00:56:41Z
UgwTroPVqmVmGejb-cp4AaABAg,울 조카중에 한 아이가 딱 저런 태도인데 걔에게는 잘해주고 싶은 마음이 없네요.,2,@sak8585,2025-09-04T00:55:51Z
UgxKcNngSUGaxXo_ZxB4AaABAg,걍 개무시 하면 됨 입다물고 있으면 똑같이 입다물고 있으면 알아서 말을 하던지 말던지 함,0,@TED-CHANG,2025-09-04T00:54:44Z
Ugwokbl6XwjmNR174oN4AaABAg,저건 잘못된거지. 총 한방이면 해결될것 같은데,0,@suribian,2025-09-04T00:53:30Z
UgxM_n3rbZMMVcm6pOV4AaABAg,자 이제 자기 할말만 하는 세대와 빤히 처다 보는 세대의 싸움이닷! 느껴보아라 mz이여,0,@이무규-f5x4k,2025-09-04T00:53:14Z
Ugy5ZcLX9GOJuEVNj414AaABAg,Z 세대 초반에 있는 9N 년생들은.. 이제 곧 서른이에요.. 20대 초반이랑은 거리가 있습니다😂,1,@BreadFeel,2025-09-04T00:52:20Z
UgwgH-EeQEepwtzX3ul4AaABAg,그냥 어떤 세대나 다 있을법한 사람이구만~ 뭘 유난을 떨어~ 10~20명중 1명 정도면 어느 세대에나 다 나타날 수 있는 경우구만,0,@corinote,2025-09-04T00:50:16Z
UgwbEguXn-4LFIO-Hh94AaABAg,Interaction에 문제가 있다고 봐야… 애고어른이고 SNS상이든 키오스크든 빠릿빠릿하게 반응하는 건 삶의 기본자세고 온오프라인 막론 상대방에 대한 또는 뒤에 기다리는 다른사람에 대한 배려심이라고 봐야… 그 배려심을 못배웠거나 인지하지 못하는 것. 어른들중에도 마아아아많음!!!,0,@eds.4928,2025-09-04T00:49:17Z
Ugx9x17-sFtvRq_hip14AaABAg,자영업중인데 애들만 그런게 아니고 젊은 엄빠 세대중에도 저런 사람 겁나 많음 지 자식들 하고는 대화 잘 하다가 인사 하거나 뭐 필요 하냐고 물어보면 그냥 대꾸 하나 없이 빤이 쳐다만 봄 처음엔 존나 당황 스러웠는데 이젠 자주보거나 성향 파악끝난 친한 단골 제외 하고는 나도 걍 똑같이 무시해버림 알아서 고르던가 말던가 그래도 매일 알아서 잘 사감 말 안거는게 더 편하다는거 ㅇㅇ 서로 ㅇㅇ 지 필요한거 있음 언제 그랬냐는듯 초롱초롱 하게 질문 하는거 보고 소름좀 돋긴 했는데,0,@Dangnagi_0384,2025-09-04T00:48:38Z
UgzUkfgRI7r3nVcGqnF4AaABAg,이거 아줌마되면 고쳐집니다...ㅋㅋㅋㅋㅋ친화력이 부족해서 그렇지뭐ㅋㅋㅋㅋㅋ찐따들이 도도한척까지 하니까 저렇게되는거여 모르겠으면 잘 모르겠는데 잠시만요 !조금 검색해보고 다시 주문해도될까요?하던지 제가 잘 모르는데 추천해주실수 있나요?라던짛ㅎㅎㅎㅎ일상적인 대화도 못하면 가정교육다시 받아야지뭐...,0,@liveoncedieonce.5961,2025-09-04T00:47:35Z
Ugz8DQWAbaXC08QNBDR4AaABAg,덜 떨어져서 그럼.,0,@idontknowwhatlifeis,2025-09-04T00:47:00Z
UgyxOyMIvkpA_sqHZ1J4AaABAg,카페가면 나도 제트세대고 알바님도 제트세대신데 인사 나만 함 안녕하세용~ 안녕히계세용~ 딱 들어가서 이 두마디만 듣고 나옴 근데 둘다 내가함 ㅈㄴ당황스럽,0,@blo_omeee,2025-09-04T00:46:30Z
UgxjSwQZHML84-HkncZ4AaABAg,… 즉각적 대응이 어려워서…. 어쩌냐 연습해라,0,@WD-Joon,2025-09-04T00:45:50Z
UgwHcn7NTomT88Td2iV4AaABAg,내 사촌동생들이 중고딩들인데 다 이럼.. 사춘기인가 싶었는데,1,@ekzm9950,2025-09-04T00:44:55Z
UgyZOnn4yNA9Xy1vOFN4AaABAg,근데 왜 저러는 거임?,0,@Joy1977-r8l,2025-09-04T00:44:35Z
UgzjxZQyRrmM7EJHHR14AaABAg,그냥 멍청해진 듯,1,@카랑코에-q2v,2025-09-04T00:43:44Z
Ugzrp3F9FmVW6zPo4yl4AaABAg,공통점 : 여자,0,@ethereum_holder,2025-09-04T00:43:41Z
UgzBlHO6bbGug8zBnBh4AaABAg,멍청한데 최소한의 노력도 안하는데 성격까지 안좋은경우지.,0,@flighthigh3647,2025-09-04T00:41:36Z
UgwHTxswIQA5iTg3f5J4AaABAg,나만 다른 차원에 사는건가? 항상 밈이나 무슨 세대가 어떻다 할때 그런사람을 본적이 없네,1,@Poirot477,2025-09-04T00:41:20Z
UgybvnWK7dcUyVWWn9l4AaABAg,그럴때 똑같이 말없이 주문 만 받은거 해주면 됨 계산 외 할인 적립같은건 직원이 말 안하고 손님이 하지 않음 계산만 하고 넘기고 다음손님 부름 끝,0,@mochirangchyo,2025-09-04T00:41:20Z
UgyoT95PHYhc0ds23iR4AaABAg,근데 커피집에서 뭐로 드릴까요?편의점에서 영수증 드릴까요? 이게 예상 못한 질문이야? 너 오늘 팬티 무슨 색깔 입었어?  좋아하는 체위가 뭐야? 이런 질문 정도는 나와야 뇌정지 오는거 아닌가?,1,@콩쿠쿠-b3y,2025-09-04T00:38:33Z
UgwxhaDZZ6m_92ruMJR4AaABAg,mz가 전세계 공통이었나?,0,@트롬본-e6c,2025-09-04T00:37:05Z
UgwTVSHYM5P22MaLzu94AaABAg,미디어를  일찍접한세대라   뇌발달에  문제온건지,0,@babidoll34,2025-09-04T00:36:51Z
UgxWx2OYfqnygcDXZi54AaABAg,지들이 특별하다고 자꾸 띠워주니까 위아래없는거임,0,@ogj-3350,2025-09-04T00:36:47Z
UgzrAmLCe0zA9wD16Qt4AaABAg,버르장머리 없는 것들이라고,1,@정환도-m6p,2025-09-04T00:35:24Z
UgzBTP8LuT_r08Ka4314AaABAg,"사람이 사람취급 안하고 게임속 NPC나 유튜브 처럼 취급하는거임.  자신이 입력을 안 했는데 반응이 올 리가 없는거고, 동영상의 질문에 답 할 필요 없듯, 대답할 필요를 모르는거임. 그리고 대충 스킵해도 결과는 원하는게 되기를 바람.  덤으로 카운터 앞에 서는건 주문하겠다는 뜻임. 주문하시겠어요? 라는 질문이 오는게 당연한건데 그게 예상치 못한 질문이면...",1,@takous2774,2025-09-04T00:35:01Z
Ugxi_IIG7f98qh1g3xh4AaABAg,이번에 입사한 25살 신입.. 날 npc 취급한다... 지가 할 일도 나한테 시키고 난리남... 부드럽게 알려줘도 지 얘기인줄 모르고 헤헤헤 거리고.. 아오... 근데 이 영상 보니까 얘만의 문제는 아닌 것 같네..,1,@cam-e3m-i9f,2025-09-04T00:34:58Z
UgzpGuKoOHzvkr5KHD14AaABAg,개소리ㅋㅋ 차라리코로나땜시 소통을 못배웠어요.하는게 설득력있겄다…,1,@1레제1,2025-09-04T00:32:17Z
UgxWrvL4wQKg7moFLFd4AaABAg,걱정하지 마세요. 사회생활하면서 몇 번 까이면 상대방 표정만 봐도 대답이 나옵니다. ^^,1,@흰둥이코야,2025-09-04T00:31:58Z
Ugz3XXqUrL8OUrj1VcB4AaABAg,나이ㅡ어린 사람과의 동등한 대화법이 서로에게 낯설어서… 예전에는 나이 차이 나는 관계에서 이런 대화방식이 없었지요.,0,@andypark2846,2025-09-04T00:31:19Z
UgyD0y0sAJvOOQygW4d4AaABAg,이것도 대부분 여자가 그럼 남자애들은 인사성 존나밝음,0,@user-jn5qf6xc1g,2025-09-04T00:29:46Z
UgyJCiyXX7D93awlsuJ4AaABAg,저도 살짝이러는데 인풋 프로세싱하는데 살짝 딜레이 있는 느낌,0,@mallin_mango,2025-09-04T00:29:27Z
UgzYqJF1OCg1xKX_aTN4AaABAg,지극히 당연하고 상식적인 반응인데 ...이걸 갖다 가 어떤 세대 특징으로 규정 지어서 잘못 된 것처럼 영상을 만들어서 조회수를 빨고 있는 정말 한심하다...,0,@오리꽥꽥-y3x,2025-09-04T00:27:52Z
UgyUlOWxAcZkDig30GZ4AaABAg,이렇게 안 하는 사람들이 훨씬 많은데 이런 용어를 교육을 시키는구나 이렇게 하라고..어이가 없다. 일부에 사례를 가지고 전체의 현상인 것처럼 널리 퍼트리고 이런 걸로 조회수 빨고 드럽다....,0,@오리꽥꽥-y3x,2025-09-04T00:26:59Z
UgwXrn92kHxzNMFB5SF4AaABAg,스마트폰에 쩔여져서 대화감각자체가 머리로 계산해야하는 애들이네,2,@lkh0120,2025-09-04T00:26:09Z
UgzXRgolPx06AuyuDGt4AaABAg,이런 모습은 사회생활 혹은 취업시장 갈수록 본인 손해일것 같음,0,@idenia1,2025-09-04T00:23:44Z
UgxLkULUu1F8JS_RpOB4AaABAg,이해가 안되는게.. 유치원 초중고등학교서 친구들과 12년 이상을 공동생활 했을텐데..,0,@아뒤아뒤,2025-09-04T00:23:15Z
UgwZ1nUEBGNCusf6MEh4AaABAg,근데 택시 기사들은 50대 이상인데 왜 인사도 안하고 띠꺼운 표정으로 운전하는거냐? 젠지는 sns 세대라 그렇다지만 50대는 그것도 아니잖아,0,@MyGomdi,2025-09-04T00:21:43Z
Ugwcni3C0Ew11YhW4uN4AaABAg,"이거 교육계 종사하시는 분들은 한참 전부터 나오던 얘기에요. 일단 같은 한글 음운도 발음이 좀 다르고, 전체적으로 문장의 서두와 어미를 느물거린다는 느낌이 들 정도로 어눌하게 처리하구요. 설명과 예시와 의견을 잘 구분을 못하고 ""~하는 그런?"" 같은 형태로 뭉뚱그려서 나옵니다.  덕분에 순발력 있게 명료하고 서본결 잘 구성된 말하기만 할 수 있어도 면접 같은 경합 상황에서 엄청 돋보여 보입니다.",0,@인묵-f7b,2025-09-04T00:21:05Z
Ugwen62RxN4mcnCe1vp4AaABAg,빡빡한 세상에 나가는순간 고쳐질거다,0,@hyloveslimsjun7874,2025-09-04T00:19:28Z
Ugw6gXP0WME-Q5fTdUB4AaABAg,비극이네,0,@Estella-w1m,2025-09-04T00:19:07Z
Ugz5G4j9dsLA3nWgGfB4AaABAg,"런던 여행갔을때  제니 가이드 샘이 4가지 말을 기본으로 많이 사용해야한다.고 했는데 . please  Excuse me   I'm sorry  Thank you  (맞나??) .. 이게 대화의 기본이자 시작.... 정말 딱 맞는 말이고 필요한 말인거 같습니다...  어떤 말을 할까하는 대화의 내용도 중요하겠지만, 이런 말들이 시작과 중간중간, 끝맺음으로 아주 중요한거 같습니다.",1,@frdavis9388,2025-09-04T00:18:29Z
Ugy--HI-0XQUao1DBXJ4AaABAg,배려 존중같은 철학적인걸 배워 본적이 없으니까,0,@0416-dn6ux,2025-09-04T00:18:15Z
UgziCDeaTiFF281KrbJ4AaABAg,부모가 똥도 닦아주면서 키우고 온라인으로 사느라  직접적인 대면에 넘 약해서  사람과 제대로 대화하는 방법을 모름,0,@얌야밍-k7l,2025-09-04T00:17:21Z
UgyNkWAXrJn_jq6fuBJ4AaABAg,mg세대가 아니고 저정도면 트롤세대 아니냐 양파도 아니고 까도까도 계속 나오냐,0,@고경환-n8w,2025-09-04T00:17:16Z
UgyJHksok0bb-AmWgrl4AaABAg,"02:45  지는 커피만 마시러온거고 주문까지 다했고 계산하려는데  더 필요하신거 있냐 묻는거 자체가  귀찮고 짜증나는거임  필요한게 있었으면 진즉 커피 시킬때 같이 시켰겠지.. 굳이 쓸대없는 말 왜시키는거지? 싶은거겠지 , 인터뷰니까 최대한 순화해서 돌려말하려니 어휘력 딸리는거고, 요즘애들 예의없고 자기주관 뚜렷해서 저런애들이 태반임",0,@바니s,2025-09-04T00:17:09Z
UgwvILmBP_2xMpwAXfF4AaABAg,울나라 10년전부터 저러던데.. 걍 무례한 애들있음,0,@klesa4152,2025-09-04T00:17:00Z
UgwESm5hjdMBzMkJC0R4AaABAg,보통 점점 안좋아지는데 나중엔 쳐다도 안보는거 아닌가.....???;;,0,@desfigne3580,2025-09-04T00:16:43Z
UgyPnk6hFLGKfs_oTxp4AaABAg,아니 말을 거는게 뭐 이상한 질문을 하는 것도 아니고 대체 뭐가 당황스러운거야....저게 더 이해가 안되네.  질문 해봤자 뭐 더 필요한거 있냐는 질문일텐데 그냥 없습니다 하면 되는걸 ㅋㅋㅋ,0,@doorhanger,2025-09-04T00:15:51Z
UgxdSVj8TZtquK9QhlR4AaABAg,코로나 부작용ㅋㅋㅋ,1,@basso12,2025-09-04T00:15:50Z
UgyzmXlPH3GhqbRSu494AaABAg,그냥 아직 사회성이 덜 발달한 어린 친구들..나이 들고 풍파 겪으며 차차 나아질 것임,1,@mellangkulee6894,2025-09-04T00:15:48Z
UgwmgJjw6fOxyYb8zPF4AaABAg,면접보면 백프로 탈락이네,0,@chanhim6316,2025-09-04T00:15:12Z
UgwgyZBgRUJsWBrt9M94AaABAg,어디  사고회로 모잘리나?,0,@ToTolo7777,2025-09-04T00:13:50Z
Ugzb5kdgt-0Cu8OB6Jd4AaABAg,점점 아메바가 되어가는거네,0,@에어럴-p3c,2025-09-04T00:12:16Z
UgylVntOXcDaVF4_lk54AaABAg,어디서 독을 풀어가지고,0,@eavesdropss,2025-09-04T00:12:13Z
UgzTGCT9JscHWm6ndFZ4AaABAg,결국 비 대면 상황이 많아지면서 사람과 대화와 공감능력이 모자라게 된건가?,0,@금발라,2025-09-04T00:12:13Z
UgwmqDgOm12hbcE9zed4AaABAg,저런 무시하는 태도를 문화랍시고 어 요즘 어린애들은 다 저래. 이런 식으로 치부해버리면은 안 되는거 아닌가요? 저거는 예의가 없는 거지? 요즘 애들이 그래. 이렇게 넘기는건 아닌 듯요,0,@하루-v6l-q3i,2025-09-04T00:12:13Z
UgyXrRWSy5Y6giqEfEZ4AaABAg,대답을 안해요 진짜 속터짐,0,@inninnninnn,2025-09-04T00:11:23Z
UgyW4fVA6wOxRCbVYjd4AaABAg,아이들이 대화하는게 익숙하지 않으니까..진짜 인간관계를 하지못하는거같아요ㅠ,0,@바람산책-t2w,2025-09-04T00:11:21Z
UgzY5Ac7Pxu5KzxhMa54AaABAg,개어이가 터져버렸다 이거야 ㅋㅋㅋ 주문하러 갔는데 왜 말을 거네 ~ 욕이 처나오지만 그럴수있어,0,@위.휘,2025-09-04T00:11:14Z
UgxyZ1rG3UhPOarCLnh4AaABAg,우리팀 인턴이 딱 이럼 가끔 황당하고 답답 한데 크게 문제는 없음 ㅋㅋ 일도 열심히 하고,0,@ingenious1425,2025-09-04T00:10:26Z
UgxDqaVe3pGQ5N_o8th4AaABAg,"그냥 일하는 사람 -> npc , 기계 , 장치 정도로 생각해서 상호작용 굳이 안할려고 하는거임  애너지 쓰이고 비효율적이니까 버튼 띡 누르면 배달오는 것처럼  사람한테도 딱 필요한 효율적인 말만 하는거지 이거 주문이요 이런식으로 다른 미사여구는 필요없는거임 앞으로 더 심해질거임 ㅇㅇ",361,@no_name_7f,2025-09-04T00:09:13Z
Ugyi3MqBcBI3lJ65r_x4AaABAg,스마트폰 때문이지  갈수록  악화될뿐,0,@pericles21,2025-09-04T00:08:55Z
Ugyz84YZb1P4tGdbtLh4AaABAg,그냥 사회성 떨어지는거임. sns가 다 망친거. 뭔가 사람의 두뇌를 퇴화시킨 듯 행동함,0,@대한민국만세-j9d,2025-09-04T00:08:32Z
UgynwFhFxPWbYyL2qmt4AaABAg,나도 동삼소직원인데 꽤봄... 너무답답함 뭐지...? 했는데 저거였구나,0,@etsu47,2025-09-04T00:08:09Z
Ugwi3qRJQkc7raYxOR14AaABAg,콜로나때문,0,@핫쌈-v4t,2025-09-04T00:06:50Z
UgxE_YTWadeRFc7VtOh4AaABAg,구냥 사회성 출타한 부적응자지뭐,0,@dduba-b7h,2025-09-04T00:05:51Z
UgwN6tt--2cPXp6BX7d4AaABAg,라떼는 3초이상 쳐다보면 뭘꼬라보냐고 끌려가고 그랬었는데,0,@user-sinaburo,2025-09-04T00:05:47Z
UgyQNWOBPsfAli5HAgd4AaABAg,아이대신 말많은 엄마가 대답을 다 해주는 아이들은 저런경우가 있는데…성인이됐는데도 저러면 문제있는거아님?,0,@mwsmyjkw,2025-09-04T00:05:23Z
UgyunpbaHmLBRr1eZIx4AaABAg,얼마 전에 편의점을 갔는데 알바하시는 MZ 분이 인사를 엄청 잘 하셨죠. 저도 인사를 하고요. 음료와 음식을 밖 테이블에서 먹고 쓰레기를 버리러 들어갔는데 다시 씩씩하게 인사!!! 넘 기분 좋았습니다.   그 모습을 보며 가정 교육을 참 잘 받았구나! 라는 생각이 들었습니다. 확실히 인사나 기본적인 반응이 예전보다 줄었지만 그래 아직 이런 분들이 있기에 기대해 보겠습니다😃,0,@걷는바위,2025-09-04T00:05:00Z
UgwdXcFMO74hiFm-vht4AaABAg,능지 떨어져보임.,0,@대한민국만세-j9d,2025-09-04T00:04:09Z
UgzJCQWT8IllF2kwrFB4AaABAg,애들똑바로 키워야지 진짜 심각하더라 mz,0,@Olivia.789,2025-09-04T00:01:49Z
UgzkqvVnuLHrVbF2RiV4AaABAg,자영업하는 사람인데 아직까지 한번도 경험못함.,0,@그냥정-b8z,2025-09-04T00:00:58Z
UgwEZEqC4Ppg97Jdm-l4AaABAg,나도 이야기 안한다. 아주 교육 잘 시킨다~~~~ 쯔쯔,0,@skjung-z6v,2025-09-03T23:59:59Z
UgyB5FGs7lzU0bcQ_s14AaABAg,근데 쟤네는 가족 부모님이랑도 소통을 안했나!??? 어찌 저렇게 자랄수있지??,0,@weeny0124,2025-09-03T23:59:33Z
UgxSCyH_1M3fVW2quSF4AaABAg,안맞고 커서 그럼,0,@onvandylab,2025-09-03T23:59:28Z
UgyayE1dCBSpyTj-sYN4AaABAg,예전에 음식주문 전화로 하나씩 메뉴 설명히고 주소 직접 불러줬다고 하면 놀랄듯,0,@쌩유-t3v,2025-09-03T23:59:25Z
UgzQnsV4v7lUXv5BojZ4AaABAg,"얼마 전 맛집에 줄 서려고 앞에 계신 잘 꾸미신 여자분께 '여기가 줄인가요?' 라고 물으니 머리를 쓸어넘기며 맹하게 저를 보고만 있길래 못 들었나 해서 한 번 더 물었는데도 어물쩡하게 보고만 있더라고요😮 아, 한국말 모르는 중국인인가 보다 생각하는 찰나에 옆에 있던 친구분이 네, 줄이에요 래서 뭐지? 했던 기억이 있는데 아, 맑눈광 컨셉  중이었던 거군요....",0,@Aether_Journal,2025-09-03T23:59:20Z
Ugzl1tOIPF_RxghtnIx4AaABAg,꼭 Z세대만 그런게 아닌거 같은.... 나이불문하고 저런 사람 있음... 어리다고 저런 행동을 보이지 않으며 나이가 있다고 안 그러는거 아니에요.,1,@Jena-Ps,2025-09-03T23:59:03Z
UgxDE16ljq2U7IaBDBx4AaABAg,나 왜 요즘 인사 안하는지 알거 같다 편의점 알바하면서 하도 인사했더니 버스기사아저씨한테도 어서오세요 라고 인사함😢 창피!!,0,@Summerrainforest,2025-09-03T23:59:00Z
Ugw1w3SyUwVvxsGsiHZ4AaABAg,억울하네 97도 z라고? ㅋㅋㅋㅋㅋ 나도 저런애들 답답해요,0,@진-f7n,2025-09-03T23:57:34Z
UgwcqVcnd8gClueKqQ14AaABAg,스마트폰 sns를 너무 많이 해서 그런듯 전화 받는것도 두려워 하고 사람 대면 자체를 안하려함,0,@뚜따찐,2025-09-03T23:57:27Z
Ugxc1gJJn2xx2vA1QER4AaABAg,인지능력에 문제가 있는걸까요? 질문을 예상 못했다?? 취업 면접 어떻게보실라고?,0,@Ted_y-r2g,2025-09-03T23:56:46Z
UgwYIhzyfYpadXR2G8p4AaABAg,하 딥빡,0,@김성민-w9d4y,2025-09-03T23:56:24Z
UgxvwQ_58hCqtcjxrNZ4AaABAg,어린사람한테 반말 찍찍 하는 X세대들 보다는 낫네.,1,@kajeuah3542,2025-09-03T23:55:47Z
UgwQOdHTtVbB9R9_3Pd4AaABAg,일반화 시키지 말아라 좀 저런애들이 이상한거니까 교육시키고 사회성을 길러줘라,0,@astonbial,2025-09-03T23:55:04Z
UgxL4G3ZJ1J0sa8DYz54AaABAg,왜 말을걸지 라니….  카페갔는데 뭐 드릴까요? 가 예상못하는 질문이라니….  일상적인 질문을 하는데 그런게 있나??  이건 가정교육의 문제도 있다고 본다..  그럼 서로는 어떻게 대화하는걸까… 저도 저런경우 당해본 사람으로서 되게 당황스럽다 사람을 되게 이상한 사람으로 쳐다보면서 나한테 왜 말하지? 라는 느낌…,0,@뭉게구름-x9z,2025-09-03T23:54:35Z
UgyS_lCqx4eTcJ_C4IF4AaABAg,너네는 압박면접 다 탈락이다,0,@GiaoVu-i6t,2025-09-03T23:54:21Z
