author,comment_id,label,like_count,published_at,text
,UgztLb5fVI3-uqNAHQh4AaABAg,neg,,,2찍 = 통일교 = 신천지 = 사이비 = 국민의힘 = 커뮤니티 여론 형성단 = 일베 = 디씨 = 극우 = 리박스쿨 = 뉴라이트 종합적으로 미친나라임 국가전복세력 척결해야함
,UgwNiUFBJPdEJ0oa7DZ4AaABAg,neu,,,"""무리지어 다니는 사람들 중 제데로된 인생을 사는 사람을 본 적이 없다"""
,UgwzDQRtu7BHPNW5MZR4AaABAg,neg,,,"걍 사이비 종교 자체가 남 의지 심하게 잘하고 세상 징징짜는  그런 이기적이고 자기중심적인  타인에게는 극 T지만 자기 자신에게는 극 F인  극 T와 극 F가 합쳐진 그런 싸패형 찐따 불건강한 사람들이 믿는거임  이게 혼자서 믿는거면 말을 안하는데  그걸 자꾸 남들에게 강제적으로 강요하니깐 그게 문제인거지 민폐인거고  그게 심하면 범죄자가 될 수도 있고  대표적으로 ( 정인이 사건, 초등학교 5학년 이시우 사건, 부천 여중생 사건, 등등등 ) 기타 아동 범죄, 성범죄, 등등이 다 들어가고  그렇지만 교인들은?? 그걸 신앙이라는 이름 앞에 변명하고 팩트를 말 했을 뿐인데 욕으로 받아들이고 악마라며 지옥간다고 저주하고  심지어 그걸 훈장인 것 마냥 자랑하는 경우도 있음  난 예수쟁이다. 이걸 넘어 난 개독교다. 이런 거  교회를 다니는 사람들을 부정적으로 말할때 2가지가 있는데  하나는 예수쟁이 하나는 개독임  예수쟁이는 그저 순수하게 혼자서 신앙만을 믿는 사람을 예수쟁이라 말함  배고프고 힘들어도 기복신앙 전혀 없이  그걸 욕하면 개인적으로 볼때는 욕한 사람이 문제지 않나 생각함  하지만 반대로  개독은 자신이 믿는 종교에 욕심이 많으며 자신이 믿는 종교를 변명삼마  남들에게 피해주며 남들에게 피 눈물을 흘리게 만들며  남들 인생과 세상을 부셔버리는  즉 세상에 피해주는 그걸 개독이라 부름 사이비라 부르고  근데 개독들은 그걸 훈장인 것 마냥 자신들이 개독이라며 자랑하며 뻔뻔하게 피해자들에게 2차 가해를 한다는거지  불법을 행하는 자들아 나는 너네를 모른다 - 마태복음 7:23 -  교회를 다니진 않지만 좋아하는 성경 구절임  예수쟁이는 존중하지만 개독은 싫음  걍 교회 다니는 사람들은 대부분이 내로남불에 이기적이고 자기중심적인  걍 쓰래기 싸패들임 쿨찐도 아님  쿨찐은 적어도 겉은 쿨한 척 하지만 속은 찔린거라도 있지  얘네 사이비 싸패들은 욕하면 오히려 거기에 희열을 느끼고 좋아하는 애들도 있음  딱 ENFP, ESFP, INFP, ISFP, ENTP, ESTP, INTP, ISTP 이런  씹프피 씻프피 씹팁 씻팁 ㅅㄲ들이나 믿는거임"
,UgxwYFa6fLv9ulrfT3F4AaABAg,neu,,,신은 모두 인간을 본뜬 것 인간은 모두 원숭이를 본뜬 것
,UgwSbugi-062Y7Vt0e14AaABAg,neu,,,세상에 진짜 어른은 없다. 그 어떤 교주도 마찬가지.
,UgxdVvdDujgixccouGh4AaABAg,neu,,,남을 믿지 마세요 나를 믿으세요
,UgzrSagjDmJIK4YV0e94AaABAg,neu,,,신천지 ~~~~
,UgydxNegz7LNJAim1mh4AaABAg,neu,,,자칭 재림예수들 한 데 모아놓고 못박아놓고 죽인 뒤 3일만에 누가누가 부활하는지 확인해보자던 모 댓글이 생각난다.
,UgxwzW-A_yiOua3lIW54AaABAg,neu,,,다단계 보험설계사 구인방법이랑 비슷하네요..
,UgxeIONOffPOq4RRosl4AaABAg,neu,,,한국사회는 초식동물 모습을 보임. 집단에 집착하고 집단에서 강력하고...정작 사자(권력) 한마리에 쫄고 ㅋㅋㅋ
,UgwXwZAZkxiOb_8arzh4AaABAg,neu,,,영상 보니까 사람들이 왜 사이비에서 못 빠져나오는지 알겠네요 사이비는 애초에 입문안하는게 진리인듯합니다 영상을 보면서 경각심을 느꼈고 저랑 다른 세계에 사는 사람들에 대해서 조금 이해되서 재밌었어요
,UgyuMt01jR3cM1WrqDd4AaABAg,neu,,,허경영 사이버 공간 디시우주 에서 환생하면 김일성같은 놈과 함께 신이되었을뜻
,Ugw9-lUu8EPFru3lZb54AaABAg,neu,,,아 그래서 이상해보이는 교회 1층에 꼭 스터디까페가 있구나!
,UgypmSG_otirLxdz_hx4AaABAg,neu,,,애초에 신이라는 개념이 옅어진점이 더 종교가 우습게 여겨지는데 부추겨진거라고 생각합니다
,UgwmwrpWBN-OkwAGrQp4AaABAg,neu,,,열심히들 사네 난 게을러서 저러고 못산다
,UgyC-bzyLM-mxGWBrIh4AaABAg,neu,,,"외국의 장로교회인 한인교회에 오래 다녀봤는데, 목사 뿐아니라 목회자들도 서열이있고 나중엔 방송반이나 음식준비라던가 그리고 목장에 전도까지 나감.... 진짜 신앙심아래에 노동과 착취 하지만 합리화한게 생각들었지만 내가 부족해서 그런거라는 생각을 들게함....... 미국에선 한끼 먹는것도 감사하게 생각하고 생존의 기쁨인거 같은데... 여긴 뭔가 비전을위해 사업하는 분위기도 컸음..... 그래서 유승준 같은 케이스도 너무 독실해서 교회에 귀만 기울이다보니 이런사태가 일어 난거 같음... 이게 순수히 성경을 믿는게 아니라 간증이라는 명목아래 실족보도하는 분위기 전광훈목사가 왜 나오는지 알것같음.... 합리화할때 항상 의심해 봐야함"
,UgyPHxP9gxn8AhGZmI94AaABAg,neu,,,진화론은  모든  사이비사상을  지지하고  그 철학적. 정신적인 면을  지탱해 준다..
,Ugz_t_3GfUPVaRC3WSp4AaABAg,neu,,,대한민국은 진화론독재국가입니다.. 전세계  최대의  사아비종교 ??  진화론교...
,UgxlNOfDwn_NPhT19jd4AaABAg,neu,,,"마음의 여유가 없고 극심한 불안함을 느끼면 인간은 무언가에 의존하고 싶어한다 -> 기독교, 천주교, 불교 등등 다 똑같음;; 무교 입장에서는 사이비=대중 종교 다 똑같아 보이긴해(대신 사이비는 범죄, 사익을 목적으로 하니 심각한거지만)"
,UgzoCJH6Vs-g5oJa2pR4AaABAg,neu,,,2찍이들 대부분이 사이비임
,UgxB7yASJOVwA-TzlVZ4AaABAg,neu,,,솔직히 무신론자입장에서는 기도교도 사이비같음 맨날 허구한날 하나님 안믿으면 지옥가요 하나님믿으세요 이러고 특히 상대적으로 유혹당하기 쉬운 초등학교 앞에 교회 아줌마가 간식주면서 교회다니라고함 맨날 잘못해놓고 그사람한테 사과안하고 하나님한테 죄송하다하고 감사하다고함 그러면서 본인들은 선한 영향을 미친다고 생각하면서 자랑스러워하고 종교강요함 안믿는다고하는데도 불편한 티를 내도 계속 전도하고 일상에서 그 대화 자체가 불편하다고해도 계속하고 이게 사이비랑 다를게뭐임? 또 기독교는 기독교 아니면 다 배척함 성금은 또 계속 내는데 그거 다 목사한테 가서 목사 아들딸은 다 해외로 유학가고 그러는건 알까
,UgzTpCqfo0kjo3ay6xJ4AaABAg,neu,,,이거 다단계에서 사람 물색하고 포섭하고 빠지게 하는 방법이 완전 똑같음 ㅋㅋㅋ
,UgxUnOa6Ko-6LXgXGvd4AaABAg,neg,,,애초에 종교자체가 사이비임 쓰잘데기도 없고 인간의 무능함의 산물임 ㅋㅋ
,UgzZfqukmAyQZclf5fB4AaABAg,neu,,,모두 뇌에 백신을 심어놔야함
,UgwZOMnT-xf22GY_ep94AaABAg,neu,,,구약에 그렇게 우상섬기지말라고 그렇게 말하는데 목사스스로 우상화돼면서 사이비가생기는듯
,UgyjrVzMI08jVETxiGt4AaABAg,neu,,,악마들의 집단. 범죄소굴. 영혼말살. 악의 탄생이다.
,UgwtuIODbUgUmqrhD1F4AaABAg,pos,,,다행히 정상인들이 많아서 댓글이 클린하네요
,Ugwv0bWhGfdottGyWjV4AaABAg,neu,,,자기를 믿는자만 구원하고 착하게 살아도 자기한테 울고불고 빌어야 구원해준다는게 신이라면 그보다 싸가지없는게 또 있나 싶은데요!?
,Ugzf4TH4MGzvfoeat3R4AaABAg,neu,,,종교 세금 걷어라. 그것도 많이
,UgyCSIY5UvhT4pgds-F4AaABAg,neu,,,누가 show me the 셩령 기획해봐라
,UgwO3I04Pnpq_xcJofB4AaABAg,neg,,,도를아십니까 라고 흔히들알고있는 대진성주회 이인간들이 알고보면 신천지 jms 이상으로 악질인 애들이라 언젠가는 수면위로 제대로 드러나서 족쳐줬음 좋겠네요
,Ugy7jJ0ke2-dSiTcEgV4AaABAg,neg,,,신천지+통일교+국민의힘 대한민국에서 없어져야될  집단..
,Ugz8J1IDSPSDrsNHitF4AaABAg,neg,,,사이비 통일교가 정치에 개입해서 외교를 이간질하고  친일 매국질하고 있다
,UgzuiudSkAnHrfVDSMB4AaABAg,neu,,,"순복음교회, 신천지, 통일교, 세계로교회, 사랑제일교회 등등을 보는것 같네요."
,UgymUG4C-_U_hI3Dfad4AaABAg,neu,,,극우
,Ugx9uoKO8KofdaoTT2J4AaABAg,neu,,,그들은 왜 슥열이 준슥이를 찬양하는가?
,UgyXea7cpiHe4ilgjah4AaABAg,neu,,,정상적인 종교도 사익추구아님? ㅋㅋ
,UgxP1cXAI-tAFUn0RI54AaABAg,neg,,,"맞다. 다 맞는 말인 데....단 하나의 맹점이 있다면 사이비를 누가 규정하느냐는 거지.  개신교 즉 프로테스탄트, 루터교, 장로교 등도 가톨릭 입장에서는 사이비이고  가톨릭도 유대교 입장에서는 사이비인 것이고 이슬람교는 말 할 것도 없는 사이비 테러집단이겠지. 웃기는 건 사이비로 구박받던 것들이 권력을 장악하면 다른 사이비 혹은 다른 집단들을 전멸시킨다는 것이지. 기독교가 그랬고 이슬람교가 그랬고 공산주의가 그랬지. 지금도 그러고 있고...."
,Ugx4YZxhHeio03NM3yh4AaABAg,neu,,,"개인적으로 종교는 일종의 덕질아닐까 싶음 아우구스티누스 글만봐도 그사람이 그냥 광팬수준으로 신을 사랑해야한다/온몸을 바쳐서 사랑해야한다 이러는데.. 이영상 중반부에 하는 말대로 사이비에 빠지기 쉬운 이유가, ""신""을 덕질하는데 내가 실제로 만날수도 있네? 심지어 아이돌이나 2D같이 실제로 만나기가 막그렇게 어려운것도 아니야? 그럼 바로 빠지는거지 ㅋㅋ 나도 지금 덕질하고 있어서 아는데 그냥 그사람이 어떤 측면에서 인성이 더럽든 어떤 일을 했던간에 그냥 편들어주고싶고 믿고싶고 내가 도울수있는거라면 그냥 무조건 돕고싶음.(금전적이든 재능으로든) 그래서 사이비가 비슷하게 노동 굴리기가 쉽지 않나 싶음(내가 최애의 도움이 될수 있고 최애를 만남+최애명령을 듣는다? 그냥 행복임) 그리고 내 이런 상태가 솔직히 이상하다는것도 아는데, 굳이 변하고싶지도 않음(일부 사이비도 이런생각 가지지 않을까?) 그런 관점에서 보면 왜 종교경전 공부하는지도 이해됨(사실 종교경전이야 진짜 좋은얘기 적혀있을수도 있긴한데) 그냥 그 신,최애가 말한거나 행동한거나 하나하나 다 알아가고싶단말임.. 교리 따라서 선행하는것도(or교리 따라서 악행) ㅇㅋ  나도 덕질하다가 안하던 게임까지 시작했으니까..ㅋㅋㅋ 이게이제 여기서 선한 영향력인지 악한 영향력인지에 따라 사이비인지 아닌지 갈린다고봄"
,UgyKhdgQs5rrZ9FG6IB4AaABAg,neg,,,사이비에 빠지는 사람은 낄낄대고 조롱하고 개독이네 재림예수네 욕하면서 통일교 얘기에는 쌉닥치고 있는 우파들은 왜 그런건가요?
,UgxE1NdCj2DmTEFLZ594AaABAg,neu,,,솔직히 일반인 입장에선 사이비랑 기성종교랑 다를게 없음
,UgwuqfqAj-FeGqVPiBV4AaABAg,neg,,,그냥 1찍 2찍 보수 진보 사이비종교 전부다 특수작전으로 다 잡아들이고 절멸작전 일으키면 안됨?  아직도 보수 진보를 믿음? 내란? 배급? 둘다 똑같으니간 그냥 쫌 다 정리하자  과거 프랑스 혁명 단두대 릴레이 했듯이
,UgyIPNWVm5IG1t5ioJ14AaABAg,neu,,,"사이비중 가장심각한건 우주교, 천주교, 불교, 신천지, 통일교, 영생교, 개독교, 도를아십니까, 유교, 힌두교, 이슬람교, 여호와의 증인, 마라도나교,  제7일안식교, 영생교,  와 너무많네요"
,Ugw4_RNlu_9-n_cI8-N4AaABAg,neu,,,폐미라 할지 모르지만 신기한건 종교가 뭐가되었든 (천주교. 불교. 기독교. 물론 이슬람. 흰두교. 유교는 말할것도 없고) 인간이 믿는 종교의 궁극의 끝. 목적은 인구의 반을 차지하는 여자라는 존재를 통제하기 위한 것이라 생각됨. 역사적으로도 지금도 종교와 여성의 인권은 정확히 반비례함. 어떤 종교든간에. 그게 종교의 본질적 목적이라도 되는듯한
,UgwXdA7rYjeNiqRD0e54AaABAg,neu,,,뭔가 잘못 짚으셨는데요.? 오히려 심리가 불안정하거나 약할 수록 종교를 안믿고 자기 고립에 빠집니다. 히키코모리라던지 우울증 등등. 오히려 종교가 있고 교류를 하는 사람은 밝고 선합니다. 님들이 듣고 즐기는 음악인들 좀만 찾아봐도 개신교 및 천주교인분들 엄청 많습니다. 정치인들 제외하고 그 유명인들이 정신적으로 불안하고 두렵고 심리가 이상해서 믿나요? 핀트를 제대로 잡고 들어가주시길. 정신이 불안정할 수록 고립되고 교류는 끊어지고 누굴 믿겠다라는 마음 자체가 없어집니다. 사이비를 믿는거는 그거랑은 좀 다른 노선이고요 공부를 좀 더 하고 영상을 만들지는..
,UgzJyl9D1YsCVQpbU0B4AaABAg,neu,,,유튜브의 순기능.. 그런데 사이비들도 유튜브 컨텐츠를 열심히 만드는 세상.. 대한민국에 유독 사이비가 많은건 불안과 공포가 만연해서인가? 아니면 비판적 사고능력이 현저히 떨어져서 인가?
,Ugz6S7fm5cEZZY2fKvt4AaABAg,neg,,,사이비 빠지는건 지능문제임
,UgyCi0zBOqBOUpiuHIl4AaABAg,neu,,,신천지 통일교에 후원받는 내란당 정치인들을 몰아내야지
,Ugz64d7YMbNvP0IqLfl4AaABAg,neu,,,신천지 통일교 2찍들 사이비 대통합
,Ugw_GOdxEILQ6TyII3V4AaABAg,neu,,,사이비인 이슬람교는 왜 아직도 번성하고 있는 것인가
,UgyamM1tGe3aIt8Yxf14AaABAg,neu,,,내가 교회 끊은건 진짜 잘한거같음ㆍㆍ사이비종교도 아니었는데 그래도 안다니길 잘한듯 안그랬음 평생 얽매여 살았을듯
,UgwkH8jVaHLKA8mDMsB4AaABAg,neu,,,전광훈인가
,UgxQIYxlyChr1U00gcB4AaABAg,neu,,,교회가서 설교 듣지 말고 차라리 현시대에 한 획을 그은 인물들의 강의를 들어라~
,UgxoOgPH_jr5AoDJnz14AaABAg,neu,,,민주당이 사이비라는게 청래랑 명석이랑 혈육이라죠??
,UgwtNbF_sAlpyb0x9jl4AaABAg,neu,,,쿠킹덤 오눌 없데이트인데 핵심내용이 사이비에 대한 내용인데
,Ugxd-8OLZBrzOQXBMxl4AaABAg,neu,,,손현보교 전광훈교 전체주의사상에 빠진 개신교
,UgzkK0PPz0luhx8s1p54AaABAg,neu,,,왜 이나라 개독교가 전도에 환장해있는지 알게되었음~
,Ugx7TCiiyvIL6IQSsFJ4AaABAg,neu,,,신의 존재와 신을 믿는 종교 자체가 인류 최대의 사기이거늘 진짜 의미의 사이비 종교가 어디 있는가?  교세 큰 쪽이 맘에 안 드는 작은 쪽을 이단이라 하고 상식과 도덕 밖에 있는 종교를 사이비로 규정하지
,UgxjRmcRfD5-0QhPx694AaABAg,neu,,,"절대적인건 절대 없다는걸 아니까 더 슬픈것같우이,,, 어떡게 죽을지만 생각하는구나"
,UgxUUr2ufAJSlS8g7ol4AaABAg,neg,,,21:34 내가 왜 저런 머갈 빈 것들을 위로하고 이해해 줘야 하는데? 그딴 건 너희나 많이 하든가 무슨 말 같지도 않은 헛소리를 하고 있어
,Ugxw9hbzSf--j9uVon54AaABAg,neg,,,정말 종교는 심오하면서 ㅈ같구나 ㅋㅋㅋㅋㅋㅋ
,UgyN85iRYX0V-wopVGB4AaABAg,neu,,,저도 경험자입니다…탈퇴하면서 제일 힘들었던 점은 무리 안에 있던 소중하고 정말 착하고 좋았던 동료들과 다신 못본다는 사실이었는데요ㅠㅠ.. 그래도 용기내서 사회에서 돌아다니다보면 또 제 무리가 생깁니다..! 게다가 이 새로운 사람들은 그 사이비 무리가 아닌 정상적인 무리라는 거죠ㅎㅎ
,UgxbPucuAoYq4pt6Ur54AaABAg,neu,,,"사이비, 이단이 문제가 아니라 종교 자체가 다 문제????"
,Ugxm9ku7cQ1JuuFoNEZ4AaABAg,neu,,,정확하게는 자기자신에 대한 믿음이 부족해서 그래..신이있다면 신을 죽을힘으로 인생을 살아라
,Ugzk3UnvxXW0wM8IRqt4AaABAg,neu,,,사이비는... 이단 판정의 기준들이 있음. 님들이 모르는거임. 왜 사이비라고 부를 수 있겠냐..ㅋㅋ
,UgxERDHbZWfqR7AAyZt4AaABAg,neu,,,한마디로 나약한 인간들이 사이비에 빠진다.
,UgyqIvgzHscElEu8eM94AaABAg,neu,,,사이비와 정단을 나누지마세요 어차피 신이 인간을 만들었습니다. 오래된 구라인가 최신 구라인가 차이입니다. 정단과 이단을 나눈것도 인간입니다.
,Ugyr-wiXgzkVb4XtbQB4AaABAg,neg,,,나약해 빠져가지고 역겹네
,UgxwD89FCEGHS4zMbQp4AaABAg,neu,,,그들은 왜 종교에 빠지는가 라고 하는게 맞는 제목
,UgybD5JHLcUjLQChGe94AaABAg,pos,,,이런 영상이 많아질수록 사이비에 빠질 사람들에게 예방이 될테죠. 심도있는 주제를 깔끔하게 정리해주셔서 감사합니다.
,UgzXm2CJ2kW_WRG40CR4AaABAg,neu,,,정도의 차이 일뿐 우리가 사는 이곳이 거대한 사이비 집단이고 착취 당하고 있다.
,UgzLCJt-B1vRDTV-Nc54AaABAg,neu,,,한국에만 재림예수 50명이라는 내용 듣고 빵터졌네여 왜 우리나라만 유독 이렇게 재림예수가 많은건지 궁금합니다
,UgwTvEyYImtk9QO7xhN4AaABAg,neu,,,요즘 우리동네선 젊은 여자 셋이 몰려다니면서 유월절 아시냐고 막 핸드폰 들이미는데 개 귀찮아요... 찾아보니까 사이비종교같던데
,UgzToScCH9XE_OWJEz94AaABAg,neu,,,국가의 절반이 믿는 초대형 사이비 정당 있잖아 ㅋㅋㅋ
,UgwvjgqxHzTrNJgA3oh4AaABAg,neu,,,니들이 원하는 '인정'을 해주잖니
,UgwJjBp3yBR91eYE4FN4AaABAg,pos,,,정치도 비슷하죠 확증편향  보고싶은것만 보고 다른건 틀리다고 말하는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
,UgwbH_9I_xgsvIeQ2wt4AaABAg,neu,,,무신론자거나 불가지론자에겐 어느종교나 어느교파든 다 비슷하게 느껴질듯 거부감가질수도있고...
,Ugx_6RtPh7fkWf8pk3J4AaABAg,neu,,,자신우월주위는교주는 다 사이비임
,UgyBUvKU65MydQKiqWB4AaABAg,neg,,,"부정선거 , 이재명 소년원설 믿는 2찍 = 사이비 종교 ㅋㅋㅋㅋㅋㅋ"
,Ugxr2qIzsGg6GyWpgPJ4AaABAg,neg,,,신천지랑 이야기해본적 있는데 일반 사람이면 대충 그렇지 하고 절충할만한 포인트에서 이상하게 그건 그게 아니다 하고 아주 단호하길레 이상하다 느껴서 찾아보니 신천지 논리였더라구요 ㅋㅋ
,Ugzhn8RnstDuzb2D8xF4AaABAg,neu,,,사이비 정명석. 이대연대서강대  신촌일대서 사람낚는. ??? 미녀들 미남들 많은????? 이적도 일으키는 ????? 불법을. 행하는 자들아 다 물러가라가 ? 이적주나. 이리 돈기업 ?여자 부자스탈들 해먹기 ? 성경의 한구절이 다 아녀서 조혜련님 성경강해 퀴즈스탈 다양히 ?때론 평범히 ? 다 봤더니 부자 정멍석한테 낚이는 대단한 분이셔?시작해 부자스탈 다잡는 ?????? 모이기 시작 아랜 아래끼리 잼난 ? 할튼 ㅈ대기업을 싹다 없애고 ? 그냥 평범히 십자가가 보이는. 교횔 다니는 ??????? 별론데 다닐거냐 보시는???? 별로를 안사랑 목사말들도 거슬려서 성경만 읽고 퀴즈대회 아프리카 중심 밭농사 시골중심 ? 이게 서머나빌라델리아 있겠죠 실상은 이것이니요 ㅠㅜ?????
,UgzgUXJltSlaavNoDEJ4AaABAg,pos,,,참 인간이라는게 신기하다????
,UgxNvpcdCvSpGi3wqIJ4AaABAg,neu,,,나이들면 그냥 혼자가 편해요
,Ugyy7rCuwv6dhb34F7F4AaABAg,neu,,,넷플릭스 '나는 생존자다' 보고 와 나라에 진짜 미친ㄴ들이 많구나 제대로 느낌
,UgxKvvMk78qbcyzOU8l4AaABAg,neu,,,길가에서 인상이좋네요~ 하면서 달라붙는 깨끗한 거지들 다 이런사람들이쥬?
,UgxBN-XyNEnwdN3lWwt4AaABAg,neu,,,"""개인이 망상에 빠지면 정신 이상이지만, 다수가 망상에 시달리면 종교가 된다"""
,Ugz6TIum76QUMl2ScZ14AaABAg,neg,,,통일교 신천지 2찍들 ㅋㅋㅋㅋㅋㅋㅋ ㅂㄷㅂㄷ 거리노
,UgytN20D3U-BV1Y4lf94AaABAg,neg,,,그냥 정신병동임??
,UgzDgS6_HxgtwLzsC094AaABAg,neu,,,주변 사람들 자기는 사이비에 절대 안 걸린다고 하는데 높은 확률로 진짜를 못 만나본 케이스일 확률이 높음
,UgxWhfLuT0tH2IijNg54AaABAg,neu,,,저렇게 이론적으로 나열하고 보니 극우들이랑 패턴이랑 똑같아지네요 ㅎㅎㅎㅎㅎ
,UgzBjOH7Sherflleruh4AaABAg,neu,,,bite 모델 이거 완전 군대인데?
,UgwA3wHP2vNSNPVojdx4AaABAg,neu,,,보다보니까 무섭네요.... 인간의 가장 본연적인 두려움에 접근해서 빠지게 한다는 것이 말예요....진짜 여차하면 누구나 빠져들 수 있을 것 같음요
,UgwrO6AmQZgH5MZUiNx4AaABAg,neg,,,"개인적으로 참 지능이 낮은 사람들이라고 생각하는데, 또 동시에 그런 사람들 낚아서 여러가지로 착취하는 사람들이 부럽기도 하네요 참 역겨운 존재들입니다"
,UgyaqD1dm03CszlKj814AaABAg,neg,,,이미 정치도종교인걸요.. 범죄자 옹호하는거보면
,UgyWvjhUQxVrEw4Ddzd4AaABAg,pos,,,"와 진짜 이건 역대급 설명이네요.. 저는 여호와의 증인 2세로 지내다가 도저히 못견디겠어서 고1때 나오고나서 지금은 부모랑 연도 끊고, 아직도 사이비 종교의 피해로 고통받고 살아가고있어요 그러면서도 종교의 영향이나 근원이나 검색해보고 공부하고 지내고있는데, 이번 영상에서  정말 논리적이고 거의 완벽수준으로 모든걸 설명햇네요.. 제말 넷플릭스가 여호와의 증인 다루어 줬음 좋겠습니다.. 너무 힘드네요"
,UgwrZZLPeF_je5W7fvJ4AaABAg,neg,,,천국에 보내준다는 말로 이익을 창출하다니 진짜 개꿀정사다 들어가는게 인력뿐이니 영업이익 오지네
,UgwyuV6zSbRSVq5wPzh4AaABAg,neg,,,통일교 신천지가 정치개입한건 눈감고 주딩이 닫는 벌레들 ㅋㅋㅋ
,UgyXTH34BiY-7qaLdcd4AaABAg,neg,,,국가 법보다 종교가 위에 있다고 생각한다면 그건 종교가 아니라 '국가 내부주적 자유민주주의 대테러리스트'이다.
,Ugy7hHAwlP0vlWHWsqt4AaABAg,neg,,,사기범죄로 얻은 돈 모두 회수하고 손해배상을 천문학적인 단위로 높여야 함 한국에 사이비 광신도가 많은 이유는 인문학 철학 교육의 부재도 크지만 사기범을 제대로 징벌하지 못하는 솜방망이 처벌도 사기범죄 집단을 양성시키는데 한몫하는것이다
,UgyWLCq3Bqr2C1tLJql4AaABAg,neu,,,사이비못없애면 길거리전도라도 금지시켜라
,UgymFSuYXe3ZF6KyU1d4AaABAg,neu,,,"신천지 탈퇴자 증언의 공통점 = 성경을 시원하게 해석해줬다 진리는 절대 쉽고 시원하게 풀 수 없습니다 끝없는 비판과 의심, 반박으로 가까이 다가가는 것이죠 신도들이 공포와 가스라이팅에 절여져 비판적 사고, 이성적 사고를 못하는게 큰 문제입니다"
,UgxNmoDp5UFAwtPMHe54AaABAg,pos,,,영상 대단합니다 리스펙
,UgwgsyjZ76lALSmJIkR4AaABAg,neu,,,재명교 신도들에게도 이해와 위로를 해주며 더 넓은 세상을 볼 수 있게 해줘야 하는군요 굉장히 어려운데요 침팬지에게 이해와 위로를 해야한다니..
,Ugxn07iLZw3Zo8hXi1V4AaABAg,pos,,,종교가 정말 양날의 검인듯
,UgyQeTDo02dN_guH3NF4AaABAg,neu,,,정치정당이랑 비슷한 면모도 있네..
,Ugw4uOlnGOkSiCChyMh4AaABAg,neu,,,사이비 특: 1. 믿음을 강요 2. 여자 밝힘 3. 돈 밝힘 4. 폐쇄적이고 잔인함
,UgxV9b8_eYhRWJbpHOJ4AaABAg,pos,,,오늘 영상 내래이션 내용 정말 좋네요
,UgzdqCBkk9FqsKZdK9J4AaABAg,neu,,,"나는 무교지만 신이라면 어떤 신이건 모두 ""세상을 어떻게하면 더 나은곳으로 만들 수 있을까?""에만 골몰하는 존재로 여기기로 했음. 뭔가 중간단계를 많이 건너뛴거같지만 결국 가장 핵심적인 한 줄은 저거임. 결국 모든걸 저기에서부터 시작하면 됨. 저 핵심적인 한 줄에 반하는 성서의 내용이 있기도하지만 그건 결국 받아적는 인간의 오류라고 여길거고 저걸 가슴에 품고 결국 행동으로 옮기는 날이 오면 내가 세상을 더 따뜻하고 밝은곳으로 만들었다는데 힘을 보탰다는 사실은 변하지 않을거임. 사실상 종족보전과 번식에 견줄 수 있는 유일한 가치라고 생각함 ㅇㅇ"
,Ugx2ews3IyZJRPRhD7V4AaABAg,neu,,,태초에 인간이 신을 만드사...
,UgyddoqUysiQo53-3lx4AaABAg,neu,,,사람이 제일 무섭다. 이익과 마주서면 내 편은 없다..
,UgzPgm5Q-mQzw1tUpfJ4AaABAg,neu,,,"어느 누구에게나 정말 한두가지는 배울점이 있다고 했다. 진짜 사이비 교주한테서 배우고 싶은것은 어떻게 사람들을 잘 끌어들이냐는 것이다 말 주변이 없는 사람들 그리고 주변에 사람이 없는 사람들.,,, 이런 사람들은 한번쯤 사람을 끌어들이는지에 대해 배워볼 필요가 있을것 같다."
,UgyZ2m2N8RXhfsQPq2F4AaABAg,neu,,,민주당 = 사이비
,UgzJB-uSDkcoQc0dKpZ4AaABAg,neu,,,논리는 회로다.회로는 우물이다.영상을 아예 보지도 않았다.내가 개구리니까
,Ugw5sGxaefTnycOt0D54AaABAg,neu,,,"사이비의 맹점은 인간의 가장 힘든 부분 나약한 부분만을 집요하게 파고 들어서 여기만이 천국이고 여기만이 안식처라는 인식을 만든다는 거죠. 저도 정신적으로 굉장히 취약한 부분이 있습니다만 사이비나 기타 특정집단에 소속되고싶다는 마음이 없습니다. 혼자가 더 정확하고 더 객관적이며 정답을 찾기가 쉽습니다. 너무 많은 정보나 너무 많은관계는 오히려 판단을 흐립니다. 만약 무언가를 믿어야 겠다면 정상적인 종교를 추천합니다만 개신교는 아닙니다. 즉 교회죠. 천주교나 불교 정도를 추천합니다. 맹목적인 신념은 배제하고 스스로 가고 스스로 기도하고 스스로에게 질문하는 습관을 기른다면 아마 많은 도움이 될거라고 생각합니다. 혹시 만약 정답을 알고 싶다면 타로나 2~3만원정도의 동양철학집을 추천합니다. 거기는 반드시 정답을 말해줄것이고 그게 맞든 틀리던 그게 중요한게 아닙니다. 결국 내가 얻고자하는건 지금 내 고민의 ""끝""을 알려주기때문에 마음이 한껏 가벼우실 겁니다. 사람은 완벽할수도 없고 완벽하지도 않습니다. 그렇지만 늘 완벽을 추구하고 늘 사랑받고 싶고 늘 주목받고 싶어합니다. 그 부분을 스스로 절제할 수만 있다면 사이비나 도를 아십니까 같은 유사종교에는 절대 빠지지 않습니다. 정답은 늘 자신에게 있습니다."
